,age,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y,admin.,blue-collar,entrepreneur,housemaid,management,retired,self-employed,services,student,technician,unemployed,divorced,married,single,failure,other,success
24450,40,2,0,0,0,0,0,19,11,107,3,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24451,37,1,1,-483,1,1,0,19,11,70,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24452,48,3,0,879,0,0,0,19,11,136,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24453,47,3,0,6333,1,0,1,19,11,498,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24454,56,3,0,3610,1,0,0,19,11,162,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24455,31,2,0,2144,1,0,0,19,11,282,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
24456,51,2,0,-56,1,0,0,19,11,544,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
24457,49,1,0,126,1,0,0,19,11,184,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24458,35,3,0,376,0,0,0,19,11,223,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24459,34,2,0,7171,1,0,0,19,11,523,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24460,42,2,0,3780,1,0,0,19,11,104,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24461,46,2,0,111,1,0,0,19,11,178,3,183,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
24462,30,2,0,913,1,1,0,19,11,433,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24463,30,2,0,631,1,0,0,19,11,174,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24464,40,2,0,664,0,0,0,19,11,188,2,121,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24465,44,2,0,6649,1,0,0,19,11,354,2,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24466,32,3,0,0,1,0,0,19,11,231,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24467,53,2,0,6921,1,0,0,19,11,130,3,188,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
24468,43,2,0,388,1,0,0,19,11,111,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24469,50,3,0,-470,1,0,0,19,11,130,2,160,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24470,50,3,0,1597,0,0,0,19,11,374,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24471,30,3,0,2451,1,0,0,19,11,191,2,175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24472,33,2,0,581,1,0,0,19,11,193,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24473,44,2,0,1543,0,0,0,19,11,363,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24474,32,2,0,1119,0,0,0,19,11,371,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24475,54,2,0,2626,0,0,0,19,11,221,2,190,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24476,35,3,0,1902,0,0,0,19,11,188,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24477,53,3,0,1014,0,1,0,19,11,59,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24478,46,2,0,15,0,0,0,19,11,314,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
24479,56,2,0,751,1,0,0,19,11,85,5,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24480,31,2,0,93,0,0,0,19,11,584,2,194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
24481,42,3,0,16,0,0,0,19,11,140,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24482,47,2,0,3696,1,0,0,19,11,635,3,170,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24483,42,3,0,3713,0,0,0,19,11,709,2,194,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24484,37,3,0,6964,0,0,0,19,11,223,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24485,39,3,0,155,0,0,0,19,11,449,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24486,40,2,0,0,1,1,0,19,11,53,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24487,39,2,0,-982,1,1,0,19,11,287,3,117,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24488,39,3,0,633,0,0,0,19,11,105,2,133,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24489,42,2,0,838,1,0,0,19,11,266,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24490,39,2,0,548,1,0,0,19,11,154,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24491,39,2,0,747,1,1,0,19,11,209,2,180,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24492,54,2,0,1956,0,0,0,19,11,221,5,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24493,52,2,0,1648,1,0,0,19,11,172,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24494,34,2,0,9895,0,0,0,19,11,356,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
24495,42,2,0,2036,1,0,0,19,11,259,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24496,43,2,0,733,1,0,0,19,11,1102,3,194,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24497,59,2,0,21,1,0,1,19,11,121,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
24498,52,2,0,9687,1,0,0,19,11,222,3,174,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24499,54,3,0,0,0,1,0,19,11,307,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24500,37,2,0,497,1,0,1,19,11,178,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24501,45,3,0,7154,1,0,0,19,11,93,3,111,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24502,55,3,0,372,1,0,0,19,11,225,5,194,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24503,46,3,0,1388,0,0,0,19,11,515,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24504,56,2,0,196,0,0,0,19,11,312,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24505,59,1,0,0,0,0,1,19,11,207,2,153,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24506,56,3,0,382,0,0,0,19,11,117,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24507,53,3,0,2578,0,0,0,19,11,299,4,107,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24508,37,2,0,510,1,0,0,19,11,67,2,90,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24509,33,2,0,3910,1,0,0,19,11,676,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24510,54,1,0,277,1,0,0,19,11,300,5,170,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24511,36,2,0,0,1,0,1,19,11,52,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24512,57,3,0,3875,0,0,0,19,11,130,2,194,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
24513,32,2,0,0,1,0,0,19,11,188,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24514,35,2,0,951,1,0,0,19,11,220,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24515,32,2,0,375,1,0,0,19,11,143,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24516,57,2,0,839,0,0,1,19,11,46,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24517,39,3,0,4692,1,0,1,19,11,214,2,174,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24518,32,3,0,586,1,0,0,19,11,158,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24519,34,2,0,2048,1,0,0,19,11,307,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24520,49,2,0,3972,0,0,0,19,11,37,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24521,39,2,0,4136,1,0,0,19,11,194,2,170,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24522,33,2,0,0,1,0,0,19,11,85,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24523,36,2,0,4613,0,0,0,19,11,207,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24524,32,2,0,80,1,0,1,19,11,475,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24525,31,2,0,395,0,0,1,19,11,196,3,117,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24526,50,2,0,0,1,0,1,19,11,590,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24527,37,2,0,0,0,0,0,19,11,228,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24528,45,3,0,1148,0,0,0,19,11,782,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24529,47,1,0,3524,1,0,0,19,11,332,4,194,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
24530,31,2,0,283,1,0,0,19,11,214,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24531,31,3,0,217,0,0,0,19,11,501,4,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24532,33,2,0,0,1,0,0,19,11,330,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24533,40,2,0,9110,1,0,1,19,11,89,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24534,42,2,0,529,1,1,0,19,11,193,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24535,31,3,0,8436,1,0,0,19,11,162,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24536,54,3,0,0,0,0,0,19,11,214,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24537,31,2,0,1020,1,0,0,19,11,575,6,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24538,32,2,0,0,0,0,0,19,11,303,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24539,50,1,0,5296,0,0,0,19,11,64,7,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
24540,33,3,0,516,1,0,0,19,11,245,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24541,41,2,0,3123,1,0,0,19,11,291,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24542,41,3,0,4717,1,0,0,19,11,182,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24543,30,2,1,19,0,0,0,19,11,186,5,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24544,37,2,0,226,0,1,0,19,11,380,2,167,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
24545,35,3,0,552,1,1,0,19,11,314,2,124,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24546,36,2,0,72,1,0,0,19,11,206,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24547,35,2,0,759,0,0,0,19,11,556,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24548,30,2,0,1416,0,0,1,19,11,519,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24549,49,2,0,0,0,0,0,19,11,99,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24550,49,3,0,0,0,0,0,19,11,209,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24551,35,1,0,31,0,1,0,19,11,131,3,133,3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24552,56,2,0,1933,0,0,1,19,11,44,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24553,30,3,0,189,0,0,0,19,11,71,4,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24554,44,2,0,6491,1,0,0,19,11,126,2,174,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24555,30,3,0,508,0,1,0,19,11,70,4,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24556,31,3,0,35,1,1,0,19,11,323,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24557,46,3,0,926,1,0,0,19,11,168,2,153,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
24558,49,2,0,8399,0,0,0,19,11,596,2,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
24559,45,3,0,3689,1,0,0,19,11,517,2,187,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24560,32,3,0,509,0,1,0,19,11,208,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24561,30,2,0,383,1,1,0,19,11,145,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24562,36,3,0,45,0,0,0,19,11,52,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24563,50,2,0,4666,0,0,0,19,11,11,3,166,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
24564,44,3,0,-367,1,1,0,19,11,206,5,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24565,33,2,0,353,1,0,0,19,11,107,2,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24566,34,3,0,1036,1,0,0,19,11,54,7,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24567,36,3,0,9269,1,1,0,19,11,107,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24568,49,2,0,0,1,0,0,19,11,102,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24569,44,1,0,1593,1,0,0,19,11,201,2,174,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
24570,45,2,0,792,0,0,0,19,11,111,5,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24571,56,3,0,0,0,0,0,19,11,844,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24572,31,2,0,525,0,1,1,19,11,278,7,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24573,58,2,0,1507,1,1,0,19,11,255,6,189,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24574,37,2,0,5287,1,1,0,19,11,599,4,100,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24575,51,3,0,3188,1,1,0,19,11,339,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24576,53,2,0,2924,0,0,0,19,11,800,6,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24577,53,1,0,1034,1,0,0,19,11,854,2,170,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
24578,41,3,0,0,1,0,0,19,11,635,6,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24579,52,2,0,8979,1,0,1,20,11,72,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24580,47,1,0,10697,0,0,0,20,11,274,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
24581,40,2,0,1349,0,0,0,20,11,82,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24582,38,2,1,2,0,0,0,20,11,291,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24583,40,2,0,6767,1,0,0,20,11,97,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24584,54,2,0,459,0,1,1,20,11,132,3,194,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24585,55,3,0,625,0,0,1,20,11,88,2,147,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24586,52,3,0,427,0,1,1,20,11,36,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24587,58,2,0,50,1,0,0,20,11,161,7,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24588,52,3,0,638,1,1,0,20,11,77,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24589,32,1,0,1959,0,0,0,20,11,348,3,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24590,38,3,0,898,1,0,0,20,11,80,5,198,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24591,37,2,0,7245,0,0,0,20,11,143,6,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24592,33,2,0,1631,1,0,0,20,11,366,6,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24593,35,3,0,867,1,0,0,20,11,298,2,171,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24594,56,3,0,412,0,0,1,20,11,179,6,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24595,30,2,0,458,0,0,0,20,11,51,7,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24596,31,3,0,1224,1,1,0,20,11,75,2,119,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
24597,51,3,0,2011,1,0,0,20,11,118,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24598,40,2,0,1039,1,0,0,20,11,57,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24599,47,2,0,6704,1,0,0,20,11,37,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24600,43,1,0,1337,1,1,0,20,11,632,2,194,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
24601,41,2,0,7870,1,0,0,20,11,48,2,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24602,41,2,0,927,1,0,0,20,11,343,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
24603,45,2,0,2128,0,1,0,20,11,48,3,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24604,36,2,0,10041,1,0,0,20,11,91,2,184,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
24605,32,1,0,911,0,1,0,20,11,42,7,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
24606,35,1,0,-326,1,1,0,20,11,518,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24607,32,2,0,387,1,0,0,20,11,340,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24608,41,2,0,495,1,0,0,20,11,379,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24609,33,1,0,6904,0,0,1,20,11,114,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24610,44,3,0,0,1,1,0,20,11,286,6,191,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24611,30,2,0,3100,1,0,0,20,11,125,1,183,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
24612,57,2,0,3,0,0,0,20,11,77,3,194,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
24613,31,1,0,347,0,0,1,20,11,21,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24614,44,2,0,299,0,0,0,20,11,186,1,194,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
24615,31,2,0,625,1,0,0,20,11,136,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24616,31,3,0,461,0,0,0,20,11,145,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24617,32,2,0,344,1,0,0,20,11,179,1,197,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24618,33,2,0,293,1,0,0,20,11,834,3,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24619,30,2,0,809,0,0,0,20,11,26,5,171,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
24620,33,2,1,-266,0,1,0,20,11,459,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24621,46,1,0,5393,1,0,0,20,11,997,2,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24622,34,3,0,582,0,0,0,20,11,209,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24623,41,2,0,3992,1,0,1,20,11,281,2,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24624,39,2,0,5562,0,0,0,20,11,149,3,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24625,36,2,0,2426,1,0,0,20,11,308,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24626,31,2,0,713,1,0,0,20,11,373,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24627,44,1,0,1766,1,0,0,20,11,100,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24628,35,3,0,146,0,0,0,20,11,392,2,106,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
24629,49,2,0,-478,1,1,0,20,11,291,1,194,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
24630,32,3,0,4654,1,1,0,20,11,276,1,128,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24631,41,2,1,-386,0,1,0,20,11,477,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24632,34,2,0,296,0,0,0,20,11,68,1,136,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24633,37,2,0,66,1,0,0,20,11,86,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24634,35,3,0,787,0,0,0,20,11,49,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24635,34,3,0,179,1,0,0,20,11,184,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24636,35,2,0,0,0,0,0,20,11,251,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24637,41,3,0,4517,1,0,0,20,11,137,1,194,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
24638,45,3,0,819,0,0,1,20,11,25,8,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24639,38,3,0,5122,1,0,0,20,11,370,1,184,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24640,39,2,0,3294,0,1,0,20,11,116,1,194,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24641,53,2,0,7,0,0,0,20,11,68,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24642,34,3,0,673,1,1,0,20,11,271,1,184,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24643,37,1,0,8135,1,0,0,20,11,358,1,184,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24644,30,3,0,196,0,0,0,20,11,68,1,101,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
24645,34,2,0,3043,1,1,0,20,11,670,1,194,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24646,33,2,0,247,1,0,0,20,11,428,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
24647,34,3,0,368,0,1,0,20,11,366,4,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24648,35,1,0,3369,0,0,0,20,11,322,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24649,49,1,0,4455,1,0,0,20,11,140,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24650,41,1,0,2562,1,0,0,20,11,157,1,189,4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24651,49,3,0,852,1,0,0,20,11,408,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
24652,41,3,0,195,0,0,0,20,11,125,1,167,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24653,40,2,0,1547,1,0,0,20,11,405,1,194,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
24654,50,3,0,8649,1,0,0,20,11,141,1,194,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24655,51,2,0,684,1,0,0,20,11,68,1,194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
24656,37,3,0,2875,0,0,0,20,11,110,2,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
24657,38,2,0,1448,1,0,0,20,11,415,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
24658,59,2,0,667,0,0,0,20,11,486,1,194,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
24659,59,2,0,1175,1,0,0,20,11,228,1,194,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
24660,32,1,0,1426,1,0,0,20,11,114,1,194,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
24661,31,2,0,1263,1,0,0,20,11,364,1,194,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
